base_file,base_id,base_state,compare_file,compare_id,compare_state,compare_J,compare_P,compare_Ex,orbital,dN,dZ,dTotal
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,0p1,-0.000090,-0.004470,-0.004560
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,0p3,-0.001110,-0.003520,-0.004630
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,1p1,0.006962,0.002286,0.009248
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,1p3,0.050770,0.002711,0.053481
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,1s1,-0.370570,0.229925,-0.140645
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,0d3,-0.404040,0.140797,-0.263243
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,0d5,-0.221490,-0.370960,-0.592450
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,0f5,0.015139,0.000749,0.015888
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,0f7,0.281619,0.004712,0.286331
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,0p1,-0.001580,-0.004060,-0.005640
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,0p3,-0.001220,-0.001450,-0.002670
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,1p1,0.033877,0.000952,0.034829
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,1p3,0.651434,0.003204,0.654638
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,15,2-(3)(J=2-),2,-,2.081,1s1,-0.353730,0.226051,-0.127679
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,0d3,-0.513080,0.114810,-0.398270
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,0d5,-0.190760,-0.350830,-0.541590
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,0f5,0.022353,0.002606,0.024959
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,0f7,0.151239,0.022706,0.173945
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,0p1,-0.021520,-0.058330,-0.079850
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,0p3,-0.003070,-0.007900,-0.010970
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,1p1,0.353939,0.002484,0.356423
